scaffold_102066.1	C000176
scaffold_702002.1	C000176
fgenesh2_kg.6__2290__AT5G23030.1	C000176
fgenesh1_pm.C_scaffold_1000736	C000177
fgenesh2_kg.3__3156__AT2G20140.1	C000177
fgenesh2_kg.7__1287__AT4G29040.1	C000177
fgenesh2_kg.8__518__AT5G43010.1	C000177
scaffold_104222.1	C000177
scaffold_202487.1	C000177
scaffold_300607.1	C000177
fgenesh2_kg.6__2031__AT5G20000.1	C000177
fgenesh2_kg.8__1755__AT5G58290.1	C000177
scaffold_105218.1	C000177
scaffold_602094.1	C000177
fgenesh1_pm.C_scaffold_4002189	C000178
fgenesh2_kg.1__2189__AT1G20090.1	C000178
fgenesh2_kg.3__3379__AT2G17800.1	C000178
fgenesh2_kg.5__1157__AT3G48040.1	C000178
fgenesh2_kg.7__474__AT4G35950.1	C000178
fgenesh2_kg.7__588__AT4G35020.1	C000178
fgenesh2_kg.8__197__AT5G45970.1	C000178
fgenesh2_kg.8__2286__AT5G62880.1	C000178
scaffold_202533.1	C000178
scaffold_502181.1	C000178
scaffold_701358.1	C000178
fgenesh1_pm.C_scaffold_6000712	C000179
fgenesh1_pm.C_scaffold_6001171	C000179
fgenesh2_kg.4__1532__AT2G35060.2	C000179
fgenesh2_kg.4__977__AT2G30070.1	C000179
fgenesh2_kg.7__2312__AT4G19960.1	C000179
scaffold_200601.1	C000179
scaffold_700807.1	C000179
fgenesh2_kg.3__7__AT3G02050.1	C000179
fgenesh2_kg.4__2170__AT2G40540.1	C000179
scaffold_201904.1	C000179
scaffold_701975.1	C000179
fgenesh2_kg.1__3190__AT1G30170.1	C000180
fgenesh2_kg.1__508__AT1G05540.1	C000180
fgenesh2_kg.8__1338__AT5G54320.1	C000180
fgenesh2_kg.8__1351__AT5G54550.1	C000180
fgenesh2_kg.8__1174__AT5G52940.1	C000180
fgenesh2_kg.8__1337__AT5G54330.1	C000180
fgenesh2_kg.8__1341__AT5G54450.1	C000180
fgenesh2_kg.7__2977__AT4G13680.1	C000180
fgenesh2_kg.8__1173__AT5G52930.1	C000180
fgenesh2_kg.8__1429__AT5G55270.1	C000180
fgenesh2_kg.8__1485__AT5G55890.1	C000180
fgenesh2_kg.1__720__AT1G07440.1	C000181
fgenesh2_kg.1__721__AT1G07450.1	C000181
fgenesh2_kg.4__895__AT2G29150.1	C000181
fgenesh2_kg.4__903__AT2G29290.2	C000181
fgenesh2_kg.4__906__AT2G29310.1	C000181
fgenesh2_kg.4__910__AT2G29350.1	C000181
fgenesh2_kg.4__912__AT2G29360.1	C000181
fgenesh2_kg.4__913__AT2G29370.1	C000181
fgenesh2_kg.6__541__AT5G06060.1	C000181
scaffold_401388.1	C000181
scaffold_401560.1	C000181
scaffold_701312.1	C000182
scaffold_701313.1	C000182
scaffold_702419.1	C000182
scaffold_704090.1	C000182
scaffold_401293.1	C000182
scaffold_700612.1	C000182
scaffold_700614.1	C000182
scaffold_701310.1	C000182
scaffold_701311.1	C000182
scaffold_704088.1	C000182
scaffold_700613.1	C000182
Al_scaffold_0001_1039	C000183
Al_scaffold_0006_2450	C000183
fgenesh2_kg.1__4080__AT1G49960.1	C000183
fgenesh2_kg.2__784__AT1G65550.1	C000183
fgenesh2_kg.3__2893__AT2G05760.1	C000183
fgenesh2_kg.4__1422__AT2G34190.1	C000183
fgenesh2_kg.4__570__AT2G26510.1	C000183
fgenesh2_kg.8__2290__AT5G62890.1	C000183
fgenesh2_kg.8__871__AT5G49990.1	C000183
scaffold_200614.1	C000183
Al_scaffold_0001_1095	C000184
Al_scaffold_0001_5139	C000184
Al_scaffold_0002_586	C000184
Al_scaffold_0002_643	C000184
Al_scaffold_0002_658	C000184
Al_scaffold_0006_2144	C000184
fgenesh2_kg.2__481__AT1G59620.1	C000184
fgenesh2_kg.8__740__AT5G43470.1	C000184
scaffold_105165.1	C000184
fgenesh2_kg.1__4104__AT1G50180.1	C000184
fgenesh2_kg.1__1216__AT1G11270.2	C000185
Al_scaffold_0001_1209	C000185
Al_scaffold_0004_1906	C000185
Al_scaffold_0004_826	C000185
Al_scaffold_0005_1428	C000185
fgenesh2_kg.1__1019__AT1G09650.1	C000185
fgenesh2_kg.6__997__AT5G10340.1	C000185
Al_scaffold_0001_4470	C000185
Al_scaffold_0005_2636	C000185
Al_scaffold_0006_1537	C000185
Al_scaffold_0001_1541	C000186
fgenesh2_kg.2__578__AT1G58320.1	C000186
fgenesh2_kg.3__2050__AT3G18470.1	C000186
fgenesh2_kg.7__3047__AT5G35525.1	C000186
scaffold_201707.1	C000186
fgenesh1_pg.C_scaffold_1003595	C000186
fgenesh2_kg.3__2048__AT3G18450.1	C000186
fgenesh1_pg.C_scaffold_3001746	C000186
fgenesh1_pm.C_scaffold_2000914	C000186
scaffold_105013.1	C000186
Al_scaffold_0001_1819	C000187
Al_scaffold_0004_1351	C000187
fgenesh2_kg.1__718__AT1G07430.1	C000187
fgenesh2_kg.3__1179__AT3G11410.1	C000187
fgenesh2_kg.7__1640__AT4G26080.1	C000187
fgenesh2_kg.8__1058__AT5G51760.1	C000187
fgenesh2_kg.8__1613__AT5G57050.1	C000187
fgenesh2_kg.8__1850__AT5G59220.1	C000187
scaffold_101957.1	C000187
scaffold_202203.1	C000187
Al_scaffold_0001_2400	C000188
fgenesh2_kg.8__600__AT5G42500.1	C000188
scaffold_800904.1	C000188
fgenesh1_pm.C_scaffold_3001159	C000188
fgenesh2_kg.1__4532__AT1G55210.1	C000188
fgenesh2_kg.2__555__AT1G58170.1	C000188
fgenesh2_kg.4__19__AT2G21100.1	C000188
scaffold_301568.1	C000188
scaffold_700062.1	C000188
fgenesh2_kg.4__20__AT2G21110.1	C000188
Al_scaffold_0001_3201	C000189
fgenesh1_pm.C_scaffold_1001269	C000189
fgenesh1_pm.C_scaffold_5000188	C000189
fgenesh2_kg.1__1637__AT1G14950.1	C000189
fgenesh2_kg.1__1638__AT1G14960.1	C000189
fgenesh2_kg.5__401__AT3G26460.1	C000189
fgenesh2_kg.7__1933__AT4G23680.1	C000189
fgenesh2_kg.7__2939__AT4G14060.1	C000189
scaffold_500051.1	C000189
scaffold_701972.1	C000189
Al_scaffold_0002_2538	C000190
fgenesh1_pg.C_scaffold_7000184	C000190
fgenesh2_kg.2__367__AT1G60940.1	C000190
fgenesh2_kg.4__234__AT2G23030.1	C000190
fgenesh2_kg.5__1391__AT3G50500.1	C000190
fgenesh2_kg.7__713__AT4G33950.1	C000190
scaffold_101184.1	C000190
scaffold_600896.1	C000190
scaffold_803059.1	C000190
scaffold_803430.1	C000190
Al_scaffold_0003_1332	C000191
Al_scaffold_0003_1333	C000191
Al_scaffold_0003_2274	C000191
fgenesh2_kg.3__1383__AT3G13080.1	C000191
fgenesh2_kg.4__3023__AT2G47800.1	C000191
fgenesh2_kg.5__2374__AT3G59140.1	C000191
fgenesh2_kg.5__2474__AT3G60160.1	C000191
scaffold_100368.1	C000191
scaffold_202056.1	C000191
scaffold_503549.1	C000191
Al_scaffold_0003_2791	C000192
fgenesh1_pm.C_scaffold_1000456	C000192
fgenesh1_pm.C_scaffold_7002839	C000192
fgenesh1_pm.C_scaffold_8000660	C000192
fgenesh2_kg.1__3340__AT1G32030.1	C000192
fgenesh2_kg.3__2702__AT3G24850.1	C000192
scaffold_303024.1	C000192
scaffold_501959.1	C000192
scaffold_701550.1	C000192
scaffold_704219.1	C000192
fgenesh2_kg.3__1729__AT3G15720.1	C000193
scaffold_700547.1	C000193
Al_scaffold_0007_3712	C000193
Al_scaffold_0007_858	C000193
Al_scaffold_0008_443	C000193
fgenesh1_pm.C_scaffold_6001370	C000193
fgenesh1_pm.C_scaffold_6002170	C000193
Al_scaffold_0007_857	C000193
scaffold_800484.1	C000193
Al_scaffold_0007_859	C000193
fgenesh2_kg.7__641__AT4G34500.1	C000194
Al_scaffold_0004_2951	C000194
Al_scaffold_0006_3882	C000194
fgenesh1_pm.C_scaffold_1000767	C000194
fgenesh2_kg.1__4791__AT1G56720.2	C000194
fgenesh2_kg.1__79__AT1G01540.2	C000194
fgenesh2_kg.3__1919__AT3G17420.1	C000194
fgenesh2_kg.5__2372__AT3G59110.1	C000194
fgenesh2_kg.6__3430__AT4G02630.1	C000194
scaffold_601918.1	C000194
Al_scaffold_0004_1791	C000195
fgenesh1_pg.C_scaffold_7000746	C000195
fgenesh1_pm.C_scaffold_1000285	C000195
fgenesh1_pm.C_scaffold_1001815	C000195
fgenesh1_pm.C_scaffold_1003100	C000195
fgenesh2_kg.1__398__AT1G04610.1	C000195
fgenesh2_kg.6__1097__AT5G11320.1	C000195
fgenesh2_kg.7__1318__AT4G28720.1	C000195
fgenesh2_kg.8__432__AT5G43890.1	C000195
scaffold_602684.1	C000195
Al_scaffold_0004_1976	C000196
Al_scaffold_0007_2104	C000196
Al_scaffold_0008_517	C000196
fgenesh2_kg.7__1905__AT4G23920.1	C000196
scaffold_103410.1	C000196
scaffold_200045.1	C000196
scaffold_603467.1	C000196
fgenesh2_kg.1__1385__AT1G12780.1	C000196
fgenesh2_kg.2__160__AT1G63180.1	C000196
scaffold_101403.1	C000196
Al_scaffold_0004_245	C000197
Al_scaffold_0008_2162	C000197
fgenesh2_kg.1__2941__AT1G27770.1	C000197
fgenesh2_kg.3__2339__AT3G21180.1	C000197
fgenesh2_kg.4__2296__AT2G41560.1	C000197
fgenesh2_kg.5__2168__AT3G57330.1	C000197
fgenesh2_kg.5__2838__AT3G63380.1	C000197
fgenesh2_kg.7__1201__AT4G29900.1	C000197
fgenesh2_kg.7__288__AT4G37640.1	C000197
scaffold_302744.1	C000197
Al_scaffold_0004_2889	C000198
Al_scaffold_0004_2890	C000198
fgenesh1_pg.C_scaffold_4002386	C000198
fgenesh1_pg.C_scaffold_4002387	C000198
scaffold_200144.1	C000198
scaffold_200533.1	C000198
scaffold_301016.1	C000198
scaffold_403116.1	C000198
scaffold_403119.1	C000198
fgenesh1_pg.C_scaffold_1000822	C000198
Al_scaffold_0004_3017	C000199
fgenesh1_pg.C_scaffold_4002511	C000199
fgenesh2_kg.4__2529__AT2G43580.1	C000199
fgenesh2_kg.4__2530__AT2G43590.1	C000199
fgenesh2_kg.4__2532__AT2G43610.1	C000199
fgenesh2_kg.4__2533__AT2G43620.1	C000199
fgenesh2_kg.5__1110__AT3G47540.1	C000199
fgenesh2_kg.5__1834__AT3G54420.1	C000199
scaffold_403255.1	C000199
fgenesh2_kg.4__2531__AT2G43600.1	C000199
Al_scaffold_0004_324	C000200
fgenesh1_pm.C_scaffold_4000235	C000200
fgenesh2_kg.4__285__AT2G23580.1	C000200
fgenesh2_kg.4__286__AT2G23600.1	C000200
fgenesh2_kg.4__289__AT2G23620.1	C000200
fgenesh2_kg.6__992__AT5G10300.1	C000200
fgenesh2_kg.7__365__AT4G37150.1	C000200
scaffold_700399.1	C000200
fgenesh1_pg.C_scaffold_5001545	C000200
scaffold_302247.1	C000200
Al_scaffold_0005_2266	C000201
fgenesh2_kg.3__969__AT3G09480.1	C000201
fgenesh2_kg.4__1800__AT2G37470.1	C000201
scaffold_600180.1	C000201
fgenesh2_kg.1__765__AT1G07790.1	C000201
fgenesh2_kg.5__969__AT3G45980.1	C000201
fgenesh2_kg.5__975__AT3G46030.1	C000201
fgenesh2_kg.6__2278__AT5G22880.1	C000201
fgenesh2_kg.8__1944__AT5G59910.1	C000201
scaffold_401326.1	C000201
Al_scaffold_0006_17	C000202
fgenesh2_kg.3__880__AT3G08770.1	C000202
fgenesh2_kg.4__1923__AT2G38540.1	C000202
fgenesh2_kg.5__1504__AT3G51600.1	C000202
fgenesh2_kg.8__1875__AT5G59320.1	C000202
scaffold_802561.1	C000202
Al_scaffold_0008_2426	C000202
fgenesh2_kg.3__3087__AT2G15050.1	C000202
fgenesh2_kg.5__1503__AT3G51590.1	C000202
fgenesh2_kg.3__3446__AT2G18370.1	C000202
Al_scaffold_0006_1737	C000203
fgenesh1_pg.C_scaffold_3000323	C000203
fgenesh1_pm.C_scaffold_7002037	C000203
fgenesh2_kg.3__2649__AT3G24330.1	C000203
fgenesh2_kg.8__1730__AT5G58090.1	C000203
fgenesh2_kg.8__2511__AT5G64790.1	C000203
scaffold_200850.1	C000203
scaffold_602184.1	C000203
scaffold_701098.1	C000203
scaffold_802446.1	C000203
Al_scaffold_0006_612	C000204
fgenesh1_pm.C_scaffold_4001962	C000204
Al_scaffold_0006_614	C000204
fgenesh2_kg.1__4134__AT1G50560.1	C000204
fgenesh2_kg.3__2232__AT3G20080.1	C000204
fgenesh2_kg.3__2233__AT3G20140.1	C000204
fgenesh2_kg.7__2791__AT4G15350.1	C000204
fgenesh2_kg.8__658__AT5G47990.1	C000204
scaffold_703021.1	C000204
fgenesh2_kg.1__3016__AT1G28430.1	C000204
Al_scaffold_0007_184	C000205
fgenesh1_pg.C_scaffold_6000810	C000205
fgenesh1_pm.C_scaffold_1001888	C000205
fgenesh2_kg.2__2106__AT1G78090.1	C000205
fgenesh2_kg.4__145__AT2G22190.1	C000205
fgenesh2_kg.6__3182__AT4G12432.1	C000205
fgenesh2_kg.7__2042__AT4G22592.1	C000205
fgenesh2_kg.8__1034__AT5G51460.1	C000205
scaffold_104040.1	C000205
scaffold_803240.1	C000205
Al_scaffold_0007_3019	C000206
Al_scaffold_0008_1979	C000206
fgenesh1_pg.C_scaffold_1002058	C000206
fgenesh1_pg.C_scaffold_2000498	C000206
fgenesh1_pg.C_scaffold_4000845	C000206
fgenesh1_pg.C_scaffold_5000708	C000206
scaffold_105106.1	C000206
scaffold_303567.1	C000206
scaffold_700748.1	C000206
fgenesh1_pg.C_scaffold_7002452	C000206
Al_scaffold_0007_652	C000207
fgenesh1_pg.C_scaffold_3002899	C000207
fgenesh2_kg.4__1718__AT2G36750.1	C000207
fgenesh2_kg.4__1720__AT2G36800.1	C000207
fgenesh2_kg.5__1683__AT3G53160.1	C000207
fgenesh2_kg.7__693__AT4G34135.1	C000207
scaffold_303730.1	C000207
scaffold_402300.1	C000207
scaffold_700730.1	C000207
scaffold_502404.1	C000207
Al_scaffold_0008_2781	C000208
fgenesh1_pg.C_scaffold_8002252	C000208
fgenesh1_pg.C_scaffold_8002238	C000208
fgenesh1_pm.C_scaffold_1003041	C000208
fgenesh1_pm.C_scaffold_3002542	C000208
fgenesh1_pm.C_scaffold_4001294	C000208
fgenesh1_pm.C_scaffold_4001835	C000208
fgenesh2_kg.4__2214__AT2G40920.1	C000208
scaffold_702406.1	C000208
fgenesh2_kg.4__2216__AT2G40925.1	C000208
Al_scaffold_0008_60	C000209
Al_scaffold_0008_93	C000209
fgenesh1_pg.C_scaffold_8000047	C000209
fgenesh1_pm.C_scaffold_5000549	C000209
fgenesh1_pm.C_scaffold_8000044	C000209
fgenesh2_kg.5__2499__AT3G60340.1	C000209
fgenesh2_kg.7__2562__AT4G17483.1	C000209
fgenesh2_kg.7__2563__AT4G17480.1	C000209
fgenesh2_kg.7__2564__AT4G17470.1	C000209
fgenesh2_kg.8__65__AT5G47330.1	C000209
fgenesh1_pg.C_scaffold_2000004	C000210
fgenesh1_pm.C_scaffold_2000002	C000210
fgenesh2_kg.1__2436__AT1G22430.1	C000210
fgenesh2_kg.1__2438__AT1G22440.1	C000210
fgenesh2_kg.1__3418__AT1G32780.1	C000210
fgenesh2_kg.6__2470__AT5G24760.1	C000210
fgenesh2_kg.7__2096__AT4G22110.2	C000210
fgenesh2_kg.8__422__AT5G43940.1	C000210
fgenesh2_kg.8__620__AT5G42250.1	C000210
scaffold_202672.1	C000210
fgenesh1_pg.C_scaffold_3001285	C000211
fgenesh1_pm.C_scaffold_2001265	C000211
fgenesh1_pm.C_scaffold_5000250	C000211
fgenesh2_kg.1__1430__AT1G13210.1	C000211
fgenesh2_kg.1__4513__AT1G54280.1	C000211
fgenesh2_kg.2__1127__AT1G68710.1	C000211
fgenesh2_kg.2__458__AT1G59820.1	C000211
fgenesh2_kg.5__569__AT3G27870.1	C000211
scaffold_101950.1	C000211
scaffold_102929.1	C000211
fgenesh1_pg.C_scaffold_6003094	C000212
fgenesh1_pm.C_scaffold_3000266	C000212
fgenesh2_kg.1__4384__AT1G53100.1	C000212
fgenesh2_kg.2__1369__AT1G71070.1	C000212
fgenesh2_kg.3__1666__AT3G15350.1	C000212
fgenesh2_kg.3__2632__AT3G24040.1	C000212
fgenesh2_kg.6__1481__AT5G15050.1	C000212
fgenesh2_kg.7__1479__AT4G27480.2	C000212
fgenesh2_kg.7__3421__AT5G39990.1	C000212
scaffold_100299.1	C000212
fgenesh1_pm.C_scaffold_1001883	C000213
fgenesh1_pm.C_scaffold_2001745	C000213
fgenesh2_kg.1__2516__AT1G23090.1	C000213
fgenesh2_kg.3__1756__AT3G15990.1	C000213
fgenesh2_kg.5__1539__AT3G51895.1	C000213
fgenesh2_kg.6__1988__AT5G19600.1	C000213
scaffold_202766.1	C000213
scaffold_601032.1	C000213
scaffold_603197.1	C000213
scaffold_603999.1	C000213
fgenesh1_pm.C_scaffold_2000025	C000214
fgenesh1_pm.C_scaffold_6001933	C000214
fgenesh1_pm.C_scaffold_6002865	C000214
fgenesh2_kg.7__1584__AT4G26570.2	C000214
fgenesh2_kg.7__2684__AT4G16350.1	C000214
fgenesh2_kg.7__825__AT4G33000.2	C000214
fgenesh2_kg.8__1495__AT5G55990.1	C000214
scaffold_702689.1	C000214
scaffold_800092.1	C000214
scaffold_802141.1	C000214
fgenesh1_pm.C_scaffold_3001476	C000215
fgenesh1_pm.C_scaffold_3001477	C000215
fgenesh2_kg.1__404__AT1G04645.1	C000215
scaffold_100431.1	C000215
scaffold_302006.1	C000215
scaffold_303740.1	C000215
scaffold_601237.1	C000215
scaffold_701827.1	C000215
scaffold_702883.1	C000215
fgenesh1_pm.C_scaffold_6000950	C000215
fgenesh1_pm.C_scaffold_4000299	C000216
fgenesh1_pm.C_scaffold_5000580	C000216
fgenesh1_pm.C_scaffold_7000842	C000216
fgenesh2_kg.1__1476__AT1G13610.1	C000216
fgenesh2_kg.3__47__AT3G01690.1	C000216
fgenesh2_kg.6__1413__AT5G14390.1	C000216
fgenesh2_kg.7__1799__AT4G24760.1	C000216
fgenesh2_kg.7__3589__AT5G38220.3	C000216
scaffold_201473.1	C000216
fgenesh2_kg.1__3355__AT1G32190.1	C000216
fgenesh1_pm.C_scaffold_5001003	C000217
fgenesh2_kg.3__18__AT3G01950.1	C000217
fgenesh2_kg.3__19__AT3G01940.1	C000217
fgenesh2_kg.6__807__AT5G08391.1	C000217
fgenesh2_kg.7__3312__AT5G40970.1	C000217
fgenesh2_kg.8__936__AT5G50660.1	C000217
scaffold_500615.1	C000217
scaffold_601425.1	C000217
scaffold_703863.1	C000217
scaffold_803038.1	C000217
fgenesh2_kg.1__1047__AT1G09840.4	C000218
fgenesh2_kg.1__610__AT1G06390.1	C000218
fgenesh2_kg.2__585__AT1G57870.1	C000218
fgenesh2_kg.3__579__AT3G05840.1	C000218
fgenesh2_kg.5__2579__AT3G61160.1	C000218
fgenesh2_kg.6__1439__AT5G14640.1	C000218
fgenesh2_kg.6__2637__AT5G26751.1	C000218
fgenesh2_kg.6__3632__AT4G00720.1	C000218
scaffold_401613.1	C000218
scaffold_702548.1	C000218
fgenesh2_kg.1__1313__AT1G12090.1	C000219
fgenesh2_kg.4__2714__AT2G45180.1	C000219
fgenesh2_kg.6__3187__AT4G12480.1	C000219
fgenesh2_kg.6__3188__AT4G12530.1	C000219
fgenesh2_kg.8__103__AT5G46890.1	C000219
scaffold_603705.1	C000219
scaffold_603707.1	C000219
scaffold_603708.1	C000219
scaffold_603709.1	C000219
scaffold_702112.1	C000219
fgenesh2_kg.1__1434__AT1G13250.1	C000220
fgenesh2_kg.1__185__AT1G02720.1	C000220
fgenesh2_kg.1__2106__AT1G19300.1	C000220
fgenesh2_kg.1__2632__AT1G24170.1	C000220
fgenesh2_kg.2__1263__AT1G70090.1	C000220
fgenesh2_kg.3__627__AT3G06260.1	C000220
fgenesh2_kg.5__2756__AT3G62660.1	C000220
fgenesh2_kg.6__3494__AT4G02130.1	C000220
scaffold_500797.1	C000220
scaffold_502115.1	C000220
fgenesh2_kg.6__3176__AT4G12390.1	C000221
fgenesh2_kg.8__2228__AT5G62350.1	C000221
scaffold_200280.1	C000221
fgenesh2_kg.2__206__AT1G62770.1	C000221
fgenesh2_kg.5__1095__AT3G47380.1	C000221
fgenesh2_kg.6__2117__AT5G20740.1	C000221
scaffold_701797.1	C000221
fgenesh2_kg.8__2229__AT5G62360.1	C000221
scaffold_802891.1	C000221
scaffold_802892.1	C000221
fgenesh2_kg.2__911__AT1G66850.1	C000222
scaffold_502897.1	C000222
scaffold_704290.1	C000222
scaffold_704291.1	C000222
scaffold_100786.1	C000222
scaffold_100787.1	C000222
scaffold_100788.1	C000222
scaffold_100790.1	C000222
scaffold_201320.1	C000222
scaffold_500906.1	C000222
Al_scaffold_0001_2367	C000223
fgenesh1_pg.C_scaffold_2001533	C000223
fgenesh1_pg.C_scaffold_5001929	C000223
fgenesh1_pm.C_scaffold_2001215	C000223
fgenesh2_kg.1__2448__AT1G22540.1	C000223
fgenesh2_kg.1__2449__AT1G22550.1	C000223
scaffold_202137.1	C000223
fgenesh1_pg.C_scaffold_2001532	C000223
fgenesh2_kg.6__1472__AT5G14940.1	C000223
Al_scaffold_0001_2632	C000224
fgenesh1_pm.C_scaffold_5000175	C000224
fgenesh2_kg.1__1010__AT1G09580.1	C000224
fgenesh2_kg.5__670__AT3G29070.1	C000224
scaffold_101566.1	C000224
scaffold_102456.1	C000224
scaffold_201802.1	C000224
Al_scaffold_0003_1091	C000224
scaffold_105679.1	C000224
Al_scaffold_0001_3062	C000225
fgenesh1_pg.C_scaffold_2002294	C000225
fgenesh2_kg.3__846__AT3G08030.2	C000225
fgenesh2_kg.4__2321__AT2G41800.1	C000225
fgenesh2_kg.4__2322__AT2G41810.1	C000225
fgenesh2_kg.6__1111__AT5G11420.1	C000225
scaffold_402037.1	C000225
scaffold_602662.1	C000225
scaffold_700945.1	C000225
Al_scaffold_0001_3249	C000226
Al_scaffold_0004_1917	C000226
Al_scaffold_0007_3393	C000226
fgenesh1_pm.C_scaffold_7002541	C000226
fgenesh2_kg.3__612__AT3G06100.1	C000226
fgenesh2_kg.7__2386__AT4G19030.1	C000226
fgenesh2_kg.7__2402__AT4G18910.1	C000226
fgenesh2_kg.2__2300__AT1G80760.1	C000226
scaffold_603394.1	C000226
Al_scaffold_0006_3105	C000227
Al_scaffold_0001_3469	C000227
Al_scaffold_0006_3109	C000227
fgenesh1_pg.C_scaffold_1003021	C000227
fgenesh1_pg.C_scaffold_1003025	C000227
fgenesh1_pm.C_scaffold_1002687	C000227
fgenesh1_pm.C_scaffold_1002691	C000227
fgenesh2_kg.1__3504__AT1G33970.4	C000227
scaffold_603326.1	C000227
Al_scaffold_0001_3500	C000228
Al_scaffold_0001_3749	C000228
Al_scaffold_0007_1752	C000228
fgenesh1_pg.C_scaffold_1003068	C000228
fgenesh1_pg.C_scaffold_5002633	C000228
fgenesh1_pm.C_scaffold_3002720	C000228
fgenesh2_kg.1__3608__AT1G35540.1	C000228
fgenesh2_kg.2__468__AT1G59750.1	C000228
scaffold_403621.1	C000228
Al_scaffold_0001_3548	C000229
fgenesh1_pg.C_scaffold_1002043	C000229
fgenesh1_pm.C_scaffold_1001901	C000229
fgenesh1_pm.C_scaffold_1001903	C000229
fgenesh1_pm.C_scaffold_3002372	C000229
fgenesh2_kg.1__2430__AT1G22360.2	C000229
fgenesh2_kg.1__2432__AT1G22370.2	C000229
fgenesh2_kg.1__2434__AT1G22400.1	C000229
fgenesh2_kg.2__2124__AT1G78270.1	C000229
Al_scaffold_0001_3823	C000230
Al_scaffold_0001_4217	C000230
Al_scaffold_0005_60	C000230
Al_scaffold_0006_2722	C000230
Al_scaffold_0006_3426	C000230
Al_scaffold_0007_3889	C000230
fgenesh1_pg.C_scaffold_3003268	C000230
fgenesh1_pg.C_scaffold_5001126	C000230
fgenesh1_pg.C_scaffold_7001167	C000230
Al_scaffold_0001_3655	C000231
Al_scaffold_0002_1032	C000231
Al_scaffold_0005_242	C000231
Al_scaffold_0006_2932	C000231
scaffold_104035.1	C000231
scaffold_104953.1	C000231
scaffold_200944.1	C000231
scaffold_401059.1	C000231
scaffold_700165.1	C000231
Al_scaffold_0001_4024	C000232
fgenesh1_pg.C_scaffold_5000291	C000232
fgenesh1_pm.C_scaffold_5000234	C000232
scaffold_105113.1	C000232
scaffold_301378.1	C000232
scaffold_500400.1	C000232
scaffold_500403.1	C000232
scaffold_500404.1	C000232
scaffold_500406.1	C000232
Al_scaffold_0001_4314	C000233
Al_scaffold_0005_2659	C000233
Al_scaffold_0008_1798	C000233
scaffold_200893.1	C000233
scaffold_303099.1	C000233
scaffold_400787.1	C000233
scaffold_501453.1	C000233
Al_scaffold_0006_2621	C000233
Al_scaffold_0006_3642	C000233
Al_scaffold_0001_4681	C000234
Al_scaffold_0001_4899	C000234
Al_scaffold_0006_2441	C000234
fgenesh1_pg.C_scaffold_6002860	C000234
fgenesh2_kg.3__1730__AT3G15730.1	C000234
fgenesh2_kg.6__3133__AT4G11840.1	C000234
fgenesh2_kg.6__3676__AT4G00240.1	C000234
fgenesh2_kg.7__496__AT4G35790.1	C000234
scaffold_403049.1	C000234
Al_scaffold_0001_4877	C000235
Al_scaffold_0002_1964	C000235
Al_scaffold_0003_1445	C000235
fgenesh2_kg.1__4204__AT1G51380.1	C000235
fgenesh2_kg.3__2193__AT3G19760.1	C000235
fgenesh2_kg.3__955__AT3G19760.1	C000235
fgenesh2_kg.5__2593__AT3G61240.1	C000235
fgenesh2_kg.6__3638__AT4G00660.2	C000235
fgenesh2_kg.4__2779__AT2G45810.1	C000235
Al_scaffold_0001_4880	C000236
Al_scaffold_0006_2333	C000236
fgenesh2_kg.4__1328__AT5G20620.1	C000236
fgenesh2_kg.6__2100__AT5G20620.1	C000236
fgenesh2_kg.6__3313__AT4G05320.4	C000236
scaffold_201088.1	C000236
scaffold_201138.1	C000236
scaffold_703472.1	C000236
fgenesh2_kg.3__1003__AT3G09790.1	C000236
Al_scaffold_0001_601	C000237
Al_scaffold_0001_602	C000237
Al_scaffold_0008_2447	C000237
fgenesh2_kg.1__366__AT1G04350.1	C000237
fgenesh2_kg.1__368__AT1G04380.1	C000237
fgenesh2_kg.1__638__AT1G06650.2	C000237
fgenesh2_kg.4__1061__AT2G30840.1	C000237
fgenesh2_kg.8__1904__AT5G59540.1	C000237
scaffold_800702.1	C000237
Al_scaffold_0002_1232	C000238
fgenesh1_pm.C_scaffold_3002472	C000238
fgenesh2_kg.1__1061__AT1G09960.1	C000238
fgenesh2_kg.1__2467__AT1G22710.1	C000238
fgenesh2_kg.2__1445__AT1G71890.1	C000238
fgenesh2_kg.5__187__AT2G02860.1	C000238
fgenesh2_kg.6__554__AT1G66570.1	C000238
scaffold_202108.1	C000238
scaffold_603288.1	C000238
Al_scaffold_0002_1311	C000239
Al_scaffold_0002_1313	C000239
fgenesh1_pm.C_scaffold_2000750	C000239
scaffold_201486.1	C000239
scaffold_201487.1	C000239
scaffold_704274.1	C000239
scaffold_704275.1	C000239
scaffold_704276.1	C000239
Al_scaffold_0002_1324	C000239
Al_scaffold_0002_210	C000240
fgenesh1_pm.C_scaffold_1001063	C000240
fgenesh2_kg.7__1712__AT4G25470.1	C000240
scaffold_101390.1	C000240
scaffold_402264.1	C000240
scaffold_801641.1	C000240
fgenesh2_kg.1__1363__AT1G12610.1	C000240
fgenesh2_kg.2__175__AT1G63030.1	C000240
scaffold_801637.1	C000240
Al_scaffold_0002_2330	C000241
fgenesh1_pg.C_scaffold_2001868	C000241
fgenesh2_kg.1__2240__AT1G20560.1	C000241
fgenesh2_kg.2__2018__AT1G77240.1	C000241
