Al_scaffold_0004_2789	AT2G41445.2	83.333	234	34	5	1	231	1	232	2.06e-123	350
Al_scaffold_0004_279	AT2G23190.1	91.137	519	46	0	1	519	25	543	0.0	1000
Al_scaffold_0004_2791	AT2G41660.1	97.531	243	6	0	12	254	55	297	1.24e-176	488
Al_scaffold_0004_2793	AT2G41680.1	97.928	531	9	1	1	531	1	529	0.0	1072
Al_scaffold_0004_281	AT2G23220.1	92.607	514	37	1	1	513	1	514	0.0	944
Al_scaffold_0004_2816	AT2G41880.1	92.506	387	29	0	1	387	1	387	0.0	731
Al_scaffold_0004_2818	AT4G32800.1	91.667	72	6	0	1	72	1	72	3.34e-43	140
Al_scaffold_0004_2826	AT2G41945.1	99.367	158	1	0	1	158	1	158	3.32e-115	323
Al_scaffold_0004_2833	AT1G49032.1	74.286	35	9	0	1	35	1	35	1.02e-09	48.5
Al_scaffold_0004_2842	AT2G42090.1	87.978	366	41	2	1	364	1	365	0.0	677
Al_scaffold_0004_2849	AT3G20050.1	80.769	78	15	0	1	78	1	78	9.49e-35	125
Al_scaffold_0004_2873	AT3G58100.1	80.233	86	17	0	1	86	42	127	1.87e-46	146
Al_scaffold_0004_2874	AT2G42370.1	83.218	721	113	5	1	719	1	715	0.0	1170
Al_scaffold_0004_2884	AT4G31180.1	71.233	73	12	2	2	74	263	326	8.74e-26	100
Al_scaffold_0004_2884	AT4G31180.1	89.130	46	5	0	61	106	395	440	1.65e-20	85.1
Al_scaffold_0004_2887	AT2G42475.1	51.200	125	58	2	14	138	3	124	2.52e-37	131
Al_scaffold_0004_2889	AT2G42470.1	46.713	289	115	8	14	277	3	277	1.57e-72	225
Al_scaffold_0004_2890	AT2G42460.1	83.987	306	38	2	1	306	2	296	0.0	519
Al_scaffold_0004_2896	AT2G42480.1	48.438	384	119	8	4	330	1	362	8.27e-102	313
Al_scaffold_0004_2896	AT2G42480.1	45.246	305	89	6	347	594	86	369	9.89e-66	219
Al_scaffold_0004_2903	AT2G42540.2	89.928	139	14	0	1	139	1	139	3.08e-84	243
Al_scaffold_0004_2925	AT2G42730.1	92.237	219	17	0	1	219	58	276	4.17e-147	417
Al_scaffold_0004_2943	AT5G02960.1	72.414	29	8	0	6	34	46	74	6.77e-07	43.1
Al_scaffold_0004_2944	AT2G42890.1	95.904	830	31	2	1	827	14	843	0.0	1615
Al_scaffold_0004_295	AT5G58480.1	40.845	71	42	0	30	100	116	186	5.56e-10	55.5
Al_scaffold_0004_2951	AT2G42960.3	93.089	492	21	1	1	479	1	492	0.0	924
Al_scaffold_0004_2967	AT2G43120.2	96.894	322	9	1	1	322	52	372	0.0	646
Al_scaffold_0004_297	AT2G23348.2	68.421	76	24	0	1	76	15	90	4.15e-28	97.1
Al_scaffold_0004_2992	AT2G43360.1	64.929	211	41	5	1	188	168	368	6.58e-84	254
Al_scaffold_0004_2994	AT1G05890.1	25.281	178	114	6	107	276	50	216	7.03e-06	47.8
Al_scaffold_0004_30	AT2G21195.1	94.624	93	5	0	1	93	1	93	4.06e-63	186
Al_scaffold_0004_3008	AT5G55160.1	58.889	90	35	1	1	88	1	90	2.45e-30	105
Al_scaffold_0004_3017	AT2G43570.1	94.565	276	15	0	5	280	2	277	0.0	540
Al_scaffold_0004_3033	AT2G43700.1	76.462	650	127	4	8	631	9	658	0.0	1008
Al_scaffold_0004_3034	AT2G43700.1	70.669	658	174	2	1	639	1	658	0.0	946
Al_scaffold_0004_3039	AT2G43730.1	80.749	187	30	2	1	186	43	224	1.28e-106	305
Al_scaffold_0004_3047	AT2G43795.1	90.000	150	15	0	1	150	1	150	2.65e-57	176
Al_scaffold_0004_3053	AT2G43860.1	94.568	405	22	0	1	405	1	405	0.0	759
Al_scaffold_0004_3059	AT2G43920.1	89.017	173	19	0	1	173	55	227	2.34e-111	316
Al_scaffold_0004_3060	AT5G04070.1	86.747	166	20	2	1	164	1	166	1.62e-94	278
Al_scaffold_0004_3072	AT2G44060.2	96.308	325	10	2	1	323	1	325	0.0	618
Al_scaffold_0004_310	AT1G52950.1	38.136	118	67	3	1	115	50	164	1.52e-19	86.3
Al_scaffold_0004_310	AT1G52950.1	42.609	115	65	1	92	206	214	327	7.40e-19	84.3
Al_scaffold_0004_3112	AT3G10180.2	85.124	363	47	2	1	361	1	358	0.0	647
Al_scaffold_0004_3117	AT3G04610.3	76.147	109	12	2	1	95	402	510	2.30e-42	148
Al_scaffold_0004_3121	AT3G60120.1	83.704	540	87	1	1	539	1	540	0.0	944
Al_scaffold_0004_3145	AT2G44700.1	69.231	39	12	0	87	125	164	202	1.34e-12	63.2
Al_scaffold_0004_315	AT2G23460.1	95.212	898	24	6	1	891	3	888	0.0	1740
Al_scaffold_0004_3151	AT5G51160.1	43.636	110	56	3	9	117	266	370	8.38e-15	70.1
Al_scaffold_0004_3164	AT3G60320.1	80.296	812	123	13	1	791	1	796	0.0	1189
Al_scaffold_0004_3167	AT2G44850.2	88.754	329	27	4	1	329	1	319	0.0	570
Al_scaffold_0004_317	AT5G35640.1	36.735	147	78	5	3	138	34	176	2.45e-20	83.6
Al_scaffold_0004_3179	AT2G44970.1	96.443	506	15	1	1	506	1	503	0.0	1006
Al_scaffold_0004_3181	AT2G44990.3	94.822	618	31	1	1	617	5	622	0.0	1150
Al_scaffold_0004_3205	AT2G45220.1	97.065	511	15	0	1	511	1	511	0.0	1032
Al_scaffold_0004_3209	AT2G45270.1	93.111	479	21	2	1	468	1	478	0.0	910
Al_scaffold_0004_3224	AT1G10270.1	41.805	421	200	10	41	452	124	508	2.29e-96	310
Al_scaffold_0004_3226	AT2G45410.1	93.678	174	11	0	19	192	18	191	2.02e-119	336
Al_scaffold_0004_3236	AT2G45500.1	95.723	491	21	0	1	491	1	491	0.0	923
Al_scaffold_0004_324	AT2G23550.4	87.547	265	33	0	1	265	8	272	5.84e-178	491
Al_scaffold_0004_3241	AT2G45560.2	89.251	307	31	1	1	305	16	322	0.0	538
Al_scaffold_0004_325	AT2G23570.1	91.061	179	16	0	1	179	1	179	9.83e-122	341
Al_scaffold_0004_3257	AT3G61110.1	95.349	86	4	0	1	86	1	86	6.13e-58	172
Al_scaffold_0004_3258	AT5G49200.1	76.774	155	34	2	1	153	123	277	4.63e-80	243
Al_scaffold_0004_3263	AT4G21710.1	81.944	72	13	0	3	74	1097	1168	2.71e-37	132
Al_scaffold_0004_3337	AT3G61130.1	35.632	87	48	3	22	106	23	103	4.92e-09	53.1
Al_scaffold_0004_3357	AT2G46570.1	96.485	569	20	0	1	569	1	569	0.0	1156
Al_scaffold_0004_339	AT1G80900.2	66.667	48	12	1	26	73	11	54	2.82e-14	66.2
Al_scaffold_0004_3399	AT2G46950.1	93.424	517	34	0	1	517	56	572	0.0	987
Al_scaffold_0004_3412	AT4G21380.1	46.957	805	360	18	19	773	28	815	0.0	691
Al_scaffold_0004_3418	AT2G47140.1	95.703	256	11	0	1	256	1	256	0.0	500
Al_scaffold_0004_3424	AT2G46840.1	56.364	220	51	6	5	221	28	205	1.53e-67	206
Al_scaffold_0004_3428	AT2G47230.1	87.129	707	81	3	1	703	1	701	0.0	1264
Al_scaffold_0004_3432	AT2G47260.1	85.879	347	29	5	1	337	1	337	0.0	534
Al_scaffold_0004_3445	AT2G47410.5	93.957	1539	83	2	1	1538	1	1530	0.0	2947
Al_scaffold_0004_3456	AT2G47500.1	97.665	985	21	1	1	985	1	983	0.0	1994
Al_scaffold_0004_3476	AT3G62770.1	75.909	440	64	5	1	413	1	425	0.0	652
Al_scaffold_0004_3505	AT2G48000.1	56.794	287	108	6	2	273	1	286	3.98e-88	272
Al_scaffold_0004_3505	AT2G48000.1	77.465	142	23	1	186	318	332	473	1.24e-68	222
Al_scaffold_0004_3512	AT2G48070.1	88.060	201	16	4	1	197	1	197	4.43e-118	333
Al_scaffold_0004_353	AT2G23830.1	86.400	125	16	1	94	218	2	125	1.00e-71	215
Al_scaffold_0004_354	AT2G23830.1	86.400	125	16	1	94	218	2	125	1.00e-71	215
Al_scaffold_0004_355	AT2G23830.1	78.261	138	29	1	1	138	12	148	1.08e-69	206
Al_scaffold_0004_356	AT3G31900.1	68.421	38	12	0	27	64	93	130	2.26e-09	51.6
Al_scaffold_0004_367	AT2G23970.1	96.414	251	9	0	1	251	1	251	0.0	503
Al_scaffold_0004_371	AT5G03355.1	36.620	71	38	3	38	105	145	211	5.17e-09	52.8
Al_scaffold_0004_375	AT2G24020.1	96.703	182	6	0	1	182	1	182	8.38e-131	364
Al_scaffold_0004_376	AT2G24030.1	85.153	458	63	5	1	456	1	455	0.0	728
Al_scaffold_0004_382	AT2G44680.3	75.581	86	21	0	77	162	55	140	3.41e-40	136
Al_scaffold_0004_391	AT2G24130.2	93.869	995	53	2	1	987	1	995	0.0	1787
Al_scaffold_0004_397	AT1G71400.1	51.282	78	38	0	23	100	324	401	2.02e-17	76.3
Al_scaffold_0004_397	AT1G71400.1	48.387	62	29	1	40	101	271	329	5.64e-07	46.6
Al_scaffold_0004_397	AT1G71400.1	37.313	67	42	0	35	101	477	543	6.74e-06	43.5
Al_scaffold_0004_397	AT1G71400.1	49.057	53	26	1	43	94	435	487	7.08e-06	43.5
Al_scaffold_0004_400	AT4G37070.2	58.495	412	152	6	1	397	1	408	7.97e-162	461
Al_scaffold_0004_406	AT2G24210.1	87.690	593	70	3	1	592	1	591	0.0	1088
Al_scaffold_0004_412	AT1G06690.1	88.000	100	12	0	75	174	81	180	1.44e-55	180
Al_scaffold_0004_421	AT1G16700.1	97.674	43	1	0	2	44	20	62	5.75e-24	89.4
Al_scaffold_0004_425	AT2G24290.1	93.233	133	8	1	4	136	42	173	3.25e-85	246
Al_scaffold_0004_430	AT4G31120.1	69.333	75	23	0	5	79	568	642	5.30e-32	116
Al_scaffold_0004_449	AT1G70160.1	90.351	114	11	0	1	114	380	493	2.91e-69	216
Al_scaffold_0004_452	AT3G14400.1	86.813	91	11	1	54	144	151	240	4.91e-45	156
Al_scaffold_0004_457	AT3G17540.1	65.633	387	119	2	1	373	5	391	0.0	513
Al_scaffold_0004_461	AT5G13210.1	59.314	204	64	4	65	255	345	542	3.98e-70	228
Al_scaffold_0004_465	AT5G23490.4	70.330	273	24	4	1	229	259	518	5.81e-126	368
Al_scaffold_0004_481	AT4G21380.1	47.943	559	207	10	10	484	292	850	6.16e-158	469
Al_scaffold_0004_482	AT5G39370.1	60.638	94	36	1	46	139	1	93	1.47e-32	112
Al_scaffold_0004_483	AT5G41190.1	67.045	88	6	3	83	147	361	448	4.55e-25	101
Al_scaffold_0004_483	AT5G41190.1	82.979	47	8	0	7	53	30	76	9.92e-19	82.8
Al_scaffold_0004_487	AT2G24670.1	76.440	191	45	0	13	203	58	248	9.17e-103	297
Al_scaffold_0004_488	AT2G24680.7	74.545	550	127	6	239	777	35	582	0.0	793
Al_scaffold_0004_488	AT2G24680.7	57.263	358	132	7	2	354	237	578	2.65e-117	367
Al_scaffold_0004_488	AT2G24680.7	40.871	482	236	9	15	474	116	570	2.39e-87	288
Al_scaffold_0004_488	AT2G24680.7	47.907	215	98	4	2	214	381	583	5.48e-42	162
Al_scaffold_0004_497	AT2G24720.1	73.802	897	182	2	21	896	20	884	0.0	1346
Al_scaffold_0004_499	AT2G24720.1	85.408	233	33	1	19	250	20	252	5.02e-137	408
Al_scaffold_0004_5	AT2G20921.1	72.340	47	6	2	8	54	12	51	7.51e-17	67.0
Al_scaffold_0004_50	AT2G21350.1	91.071	112	10	0	5	116	111	222	9.16e-68	203
Al_scaffold_0004_500	AT3G09630.2	83.007	153	26	0	1	153	201	353	1.11e-90	271
Al_scaffold_0004_503	AT2G24720.1	81.112	863	157	2	20	876	22	884	0.0	1440
Al_scaffold_0004_509	AT3G42940.1	70.690	174	37	3	25	187	23	193	4.17e-77	229
Al_scaffold_0004_51	AT2G21370.1	90.890	483	32	4	1	478	1	476	0.0	883
Al_scaffold_0004_515	AT5G63600.1	87.692	325	39	1	1	324	1	325	0.0	595
Al_scaffold_0004_519	AT1G17770.1	72.121	660	167	6	16	664	39	692	0.0	953
Al_scaffold_0004_529	AT3G24517.1	64.103	39	14	0	12	50	1	39	2.89e-08	48.9
Al_scaffold_0004_537	AT1G19320.1	65.134	261	60	3	1	247	1	244	2.98e-109	315
Al_scaffold_0004_541	AT2G24840.1	94.146	205	11	1	20	223	60	264	3.81e-144	403
Al_scaffold_0004_543	AT3G02780.1	95.349	43	2	0	25	67	30	72	1.57e-22	87.0
Al_scaffold_0004_544	AT5G43070.1	83.333	84	13	1	8	90	67	150	7.68e-41	133
Al_scaffold_0004_577	AT2G25100.1	97.297	296	8	0	1	296	1	296	0.0	600
Al_scaffold_0004_579	AT2G25120.1	78.866	388	62	3	1	383	6	378	0.0	582
Al_scaffold_0004_581	AT2G25140.1	93.429	974	52	5	1	972	1	964	0.0	1812
Al_scaffold_0004_585	AT4G32120.1	86.792	106	13	1	1	106	1	105	5.00e-58	182
Al_scaffold_0004_586	AT3G07220.1	91.204	216	15	2	1	212	1	216	5.66e-122	349
Al_scaffold_0004_590	AT5G34581.1	74.194	31	8	0	192	222	131	161	8.68e-08	50.8
Al_scaffold_0004_596	AT2G25125.1	93.651	63	4	0	6	68	12	74	5.76e-39	123
Al_scaffold_0004_599	AT2G42455.1	50.000	90	37	2	13	98	17	102	4.47e-17	70.5
Al_scaffold_0004_605	AT3G22080.1	60.465	301	103	2	7	292	11	310	1.82e-126	363
Al_scaffold_0004_608	AT2G25280.1	97.251	291	8	0	1	291	1	291	0.0	596
Al_scaffold_0004_610	AT2G25290.2	100.000	54	0	0	20	73	692	745	5.72e-34	122
Al_scaffold_0004_616	AT2G25305.1	89.157	83	9	0	1	83	1	83	3.46e-50	152
Al_scaffold_0004_618	AT2G25310.1	95.215	209	10	0	3	211	2	210	2.38e-137	383
Al_scaffold_0004_634	AT2G25460.1	93.160	424	26	1	1	424	1	421	0.0	769
Al_scaffold_0004_638	AT1G60490.1	94.915	59	3	0	1	59	1	59	9.49e-35	123
Al_scaffold_0004_65	AT2G21490.1	80.319	188	33	3	1	187	1	185	7.66e-69	207
Al_scaffold_0004_652	AT3G14400.1	81.395	86	15	1	18	103	156	240	7.55e-40	139
Al_scaffold_0004_654	AT2G25605.1	94.000	200	11	1	1	199	1	200	4.28e-135	376
Al_scaffold_0004_661	AT2G25650.1	64.599	387	39	8	1	292	1	384	3.33e-150	426
Al_scaffold_0004_663	AT2G33980.2	76.048	167	20	1	16	162	44	210	1.14e-86	254
Al_scaffold_0004_664	AT4G29550.3	39.151	212	119	6	1	207	47	253	6.58e-40	137
Al_scaffold_0004_677	AT1G04985.1	56.757	37	16	0	35	71	40	76	6.51e-07	46.6
Al_scaffold_0004_678	AT3G57710.1	61.386	101	39	0	8	108	14	114	1.68e-39	135
Al_scaffold_0004_69	AT2G21520.2	96.207	580	16	3	19	597	63	637	0.0	1155
Al_scaffold_0004_697	AT1G52950.1	30.714	140	92	3	22	158	10	147	1.38e-13	71.6
Al_scaffold_0004_698	AT1G52950.1	29.070	86	61	0	9	94	38	123	2.05e-07	53.1
Al_scaffold_0004_698	AT1G52950.1	34.568	81	52	1	254	333	161	241	2.13e-07	53.1
Al_scaffold_0004_707	AT2G25840.2	90.998	411	37	0	1	411	1	411	0.0	744
Al_scaffold_0004_711	AT3G24360.2	57.616	302	63	6	5	241	73	374	3.65e-102	303
Al_scaffold_0004_72	AT2G21550.1	87.551	490	60	1	2	490	3	492	0.0	897
Al_scaffold_0004_720	AT5G47520.1	92.424	66	5	0	2	67	115	180	6.75e-37	122
Al_scaffold_0004_721	AT5G28820.1	40.506	158	39	4	2	150	33	144	2.02e-25	97.4
Al_scaffold_0004_724	AT2G44220.1	60.837	406	151	5	1	401	1	403	1.39e-178	503
Al_scaffold_0004_726	AT2G05350.1	38.793	116	60	5	1	113	96	203	3.12e-19	82.0
Al_scaffold_0004_727	AT3G30739.1	43.284	134	75	1	295	428	50	182	2.48e-33	127
Al_scaffold_0004_730	AT3G15070.1	42.424	66	32	2	51	110	408	473	7.02e-12	60.8
Al_scaffold_0004_731	AT2G25920.1	94.928	276	13	1	1	276	1	275	0.0	528
Al_scaffold_0004_741	AT5G30520.1	34.483	145	67	1	2	146	3	119	1.63e-20	82.8
Al_scaffold_0004_745	AT1G52950.1	38.068	176	97	3	67	238	214	381	1.11e-29	116
Al_scaffold_0004_745	AT1G52950.1	49.275	69	35	0	1	69	1	69	9.20e-15	73.6
Al_scaffold_0004_752	AT2G26050.1	83.796	216	34	1	1	216	1	215	3.83e-135	378
Al_scaffold_0004_753	AT5G36290.1	76.289	97	22	1	1	97	198	293	1.56e-41	138
Al_scaffold_0004_763	AT3G14670.3	43.810	210	70	9	63	256	12	189	1.83e-11	63.2
Al_scaffold_0004_767	AT3G24255.7	45.333	75	35	2	1	72	41	112	1.12e-11	62.4
Al_scaffold_0004_77	AT2G21590.2	95.029	523	23	1	1	520	1	523	0.0	998
Al_scaffold_0004_770	AT2G26130.1	78.827	307	61	2	1	307	96	398	2.35e-161	455
Al_scaffold_0004_772	AT2G26130.1	82.041	245	44	0	8	252	95	339	4.79e-137	391
Al_scaffold_0004_773	AT2G26135.1	65.946	185	30	1	1	185	108	259	6.11e-79	240
Al_scaffold_0004_776	AT2G26160.1	78.756	193	37	2	1	193	1	189	2.29e-100	294
Al_scaffold_0004_788	AT5G05670.2	65.775	187	11	2	4	137	74	260	1.46e-78	233
Al_scaffold_0004_790	AT1G52950.1	27.928	222	147	5	156	367	26	244	1.89e-13	72.0
Al_scaffold_0004_791	AT1G52950.1	30.070	143	99	1	13	154	7	149	1.01e-17	80.1
Al_scaffold_0004_812	AT1G25220.1	92.029	276	21	1	1	275	1	276	0.0	530
Al_scaffold_0004_814	AT4G07325.1	37.410	139	78	3	35	169	4	137	2.51e-23	90.1
Al_scaffold_0004_815	AT1G52950.1	55.241	353	94	5	36	344	234	566	1.96e-115	346
Al_scaffold_0004_815	AT1G52950.1	66.667	42	14	0	4	45	50	91	4.05e-10	61.6
Al_scaffold_0004_817	AT2G26250.1	98.727	550	7	0	1	550	1	550	0.0	1130
Al_scaffold_0004_826	AT1G11270.1	56.357	291	123	2	1	290	21	308	7.38e-111	327
Al_scaffold_0004_827	AT1G52950.1	37.288	59	37	0	4	62	14	72	3.53e-09	50.8
Al_scaffold_0004_84	AT2G21640.1	88.462	104	12	0	1	104	1	104	1.42e-65	193
Al_scaffold_0004_844	AT2G26390.1	87.500	88	10	1	1	87	1	88	1.33e-44	149
Al_scaffold_0004_848	AT2G26410.2	93.056	504	35	0	13	516	24	527	0.0	832
Al_scaffold_0004_851	AT3G62210.1	30.986	142	86	5	21	160	22	153	1.10e-13	68.2
Al_scaffold_0004_852	AT2G04032.1	60.000	75	23	1	1	68	291	365	6.92e-21	84.0
Al_scaffold_0004_854	AT1G52950.1	59.350	246	48	2	1	194	39	284	6.62e-90	278
Al_scaffold_0004_854	AT1G52950.1	36.170	141	46	4	193	290	427	566	5.33e-11	63.5
Al_scaffold_0004_862	AT4G09545.1	69.672	122	37	0	1	122	1	122	2.08e-55	169
Al_scaffold_0004_87	AT2G21680.1	76.415	424	60	6	1	386	1	422	0.0	624
Al_scaffold_0004_881	AT3G46210.1	75.229	109	19	1	9	109	7	115	4.27e-52	165
Al_scaffold_0004_891	AT5G23420.1	71.053	38	11	0	21	58	89	126	6.02e-11	55.1
Al_scaffold_0004_896	AT2G21590.2	92.857	56	4	0	33	88	282	337	8.37e-30	110
Al_scaffold_0004_898	AT1G02650.1	80.180	111	22	0	1	111	157	267	1.31e-47	159
Al_scaffold_0004_94	AT2G21725.1	89.286	84	9	0	1	84	1	84	1.11e-51	156
Al_scaffold_0004_943	AT4G32200.2	46.835	79	42	0	159	237	1240	1318	2.99e-14	72.4
Al_scaffold_0004_951	AT1G48095.1	60.000	45	16	1	30	72	177	221	3.35e-09	52.8
Al_scaffold_0004_962	AT5G07950.1	76.647	167	22	1	62	228	79	228	2.30e-73	226
Al_scaffold_0004_975	AT2G26960.1	84.974	386	46	5	1	382	1	378	0.0	654
Al_scaffold_0004_980	AT2G38780.1	83.200	125	21	0	1	125	337	461	6.53e-71	220
Al_scaffold_0004_983	AT4G07325.1	36.264	91	55	1	78	168	13	100	7.40e-12	60.8
Al_scaffold_0004_984	AT1G52950.1	55.587	349	91	4	91	395	238	566	1.38e-115	348
Al_scaffold_0004_984	AT1G52950.1	68.085	94	30	0	1	94	43	136	1.69e-32	129
Al_scaffold_0004_985	AT2G46230.1	63.158	38	14	0	39	76	143	180	2.45e-09	51.6
Al_scaffold_0004_986	AT1G76310.2	87.821	156	16	3	1	154	34	188	2.58e-89	265
Al_scaffold_0004_991	AT2G38770.1	71.053	912	115	12	2	773	607	1509	0.0	1232
Al_scaffold_0004_994	AT2G38950.1	80.354	509	61	3	1	470	91	599	0.0	821
Al_scaffold_0004_996	AT2G38790.1	78.378	37	8	0	1	37	144	180	2.10e-12	59.7
Al_scaffold_0005_1003	AT3G43870.1	47.368	76	13	1	58	106	90	165	2.46e-15	69.3
Al_scaffold_0005_1009	AT3G44090.1	49.451	182	58	4	3	154	142	319	1.23e-41	144
Al_scaffold_0005_1013	AT3G42770.1	57.759	232	90	4	1	226	66	295	1.19e-72	232
Al_scaffold_0005_1013	AT3G42770.1	83.333	48	8	0	84	131	426	473	5.51e-20	90.1
Al_scaffold_0005_1020	AT4G00960.4	85.366	41	6	0	262	302	82	122	8.22e-15	73.6
Al_scaffold_0005_1025	AT3G07930.4	51.648	91	43	1	31	121	61	150	6.32e-19	81.3
Al_scaffold_0005_1041	AT3G43660.1	60.504	119	31	1	1	119	48	150	2.49e-40	133
Al_scaffold_0005_1053	AT3G43300.1	97.221	1763	39	2	1	1758	1	1758	0.0	3533
Al_scaffold_0005_1060	AT3G43505.1	86.667	75	10	0	1	75	1	75	9.85e-45	138
Al_scaffold_0005_1062	AT4G25210.1	86.765	68	9	0	1	68	301	368	1.14e-36	125
Al_scaffold_0005_1069	AT5G58300.3	66.343	309	86	5	277	569	347	653	1.98e-137	414
Al_scaffold_0005_107	AT2G01960.1	86.154	260	34	1	1	258	1	260	8.74e-168	464
Al_scaffold_0005_1080	AT1G63410.2	70.968	31	9	0	18	48	184	214	1.70e-07	46.2
Al_scaffold_0005_1083	AT1G20730.1	33.945	109	69	2	2	107	11	119	1.41e-07	51.2
Al_scaffold_0005_1089	AT1G79690.2	57.407	54	19	1	49	102	68	117	8.65e-10	57.4
Al_scaffold_0005_109	AT3G32904.1	42.056	214	86	4	1	211	1	179	6.42e-43	147
Al_scaffold_0005_1091	AT3G43750.1	79.365	252	52	0	1	252	95	346	7.63e-149	420
Al_scaffold_0005_1101	AT5G18460.1	67.391	46	15	0	37	82	340	385	4.02e-17	74.7
Al_scaffold_0005_1106	AT3G43850.1	76.303	211	42	4	1	210	1	204	9.73e-92	270
Al_scaffold_0005_1112	AT3G43960.1	51.823	384	99	10	1	306	1	376	3.37e-106	314
Al_scaffold_0005_1117	AT3G27300.1	84.810	79	12	0	1	79	432	510	1.16e-40	139
Al_scaffold_0005_1121	AT3G44010.1	100.000	56	0	0	1	56	1	56	6.68e-37	117
Al_scaffold_0005_1122	AT3G44020.1	84.906	159	19	2	1	154	1	159	9.57e-83	241
Al_scaffold_0005_1128	AT5G66310.2	43.548	62	35	0	54	115	369	430	2.33e-07	48.1
Al_scaffold_0005_1131	AT5G67280.1	65.385	104	17	1	25	128	168	252	4.79e-34	124
Al_scaffold_0005_1133	AT3G44150.1	93.281	253	9	2	1	252	1	246	5.71e-173	476
Al_scaffold_0005_1145	AT3G44235.1	83.838	198	30	2	1	196	1	198	4.70e-119	336
Al_scaffold_0005_1149	AT3G44240.1	87.907	215	25	1	1	214	1	215	3.64e-137	386
Al_scaffold_0005_116	AT2G02030.1	85.580	319	40	2	2	315	17	334	0.0	568
Al_scaffold_0005_1163	AT3G44350.2	90.041	241	15	1	1	232	1	241	2.98e-158	438
Al_scaffold_0005_1174	AT3G44530.2	95.703	1024	37	1	1	1017	1	1024	0.0	2028
Al_scaffold_0005_1175	AT4G33790.1	67.748	493	111	2	1	445	1	493	0.0	694
Al_scaffold_0005_1176	AT4G33790.2	62.937	143	41	1	1	131	146	288	9.18e-60	189
Al_scaffold_0005_1177	AT4G03945.1	57.949	195	79	2	1	195	1	192	1.57e-74	223
Al_scaffold_0005_1178	AT4G03945.1	53.846	169	75	2	156	324	27	192	8.87e-57	182
Al_scaffold_0005_1181	AT4G33790.1	51.220	82	24	3	8	75	38	117	1.07e-14	72.4
Al_scaffold_0005_1182	AT1G52950.1	42.424	198	60	3	35	182	373	566	4.62e-38	137
Al_scaffold_0005_1182	AT1G52950.1	87.879	33	4	0	1	33	251	283	3.21e-12	64.3
Al_scaffold_0005_1191	AT5G11250.2	48.915	1198	380	20	1	976	1	1188	0.0	999
Al_scaffold_0005_1195	AT3G44400.2	73.327	1061	213	7	4	1051	3	1006	0.0	1519
Al_scaffold_0005_1196	AT3G44480.4	70.187	1174	304	9	9	1179	58	1188	0.0	1597
Al_scaffold_0005_1197	AT3G42050.1	85.938	128	18	0	1	128	1	128	8.10e-76	231
Al_scaffold_0005_1200	AT3G44716.1	86.897	145	19	0	1	145	1	145	5.61e-78	228
Al_scaffold_0005_1201	AT5G03480.1	66.234	77	20	1	1	71	115	191	3.52e-29	107
Al_scaffold_0005_1201	AT5G03480.1	64.935	77	21	1	1	71	26	102	3.04e-27	102
Al_scaffold_0005_1201	AT5G03480.1	40.351	114	35	5	3	108	217	305	2.22e-10	57.0
Al_scaffold_0005_1205	AT3G44735.1	91.566	83	5	1	1	83	1	81	2.09e-51	155
Al_scaffold_0005_1208	AT3G44770.2	88.217	314	37	0	1	314	1	314	0.0	589
Al_scaffold_0005_1214	AT3G44770.2	56.502	223	90	4	1	221	1	218	2.43e-75	231
Al_scaffold_0005_1216	AT3G44770.2	62.342	316	113	5	1	313	1	313	3.22e-134	384
Al_scaffold_0005_1217	AT3G44780.1	85.644	202	28	1	1	201	1	202	1.34e-115	327
Al_scaffold_0005_122	AT1G47497.2	37.037	81	50	1	2	81	2	82	7.03e-15	65.1
Al_scaffold_0005_1220	AT3G44800.1	72.566	339	85	1	1	331	1	339	2.28e-158	455
Al_scaffold_0005_1220	AT3G44800.1	62.698	252	56	3	329	542	91	342	3.38e-80	255
Al_scaffold_0005_1222	AT3G44790.1	75.522	335	70	4	1	334	1	324	1.36e-164	462
Al_scaffold_0005_1224	AT3G47570.1	69.139	1011	277	3	1	977	1	1010	0.0	1357
Al_scaffold_0005_1226	AT3G44810.1	69.721	251	65	5	1	244	66	312	2.95e-116	342
Al_scaffold_0005_1226	AT3G44810.1	86.792	53	7	0	241	293	389	441	1.11e-22	97.4
Al_scaffold_0005_1227	AT3G44810.1	70.144	278	66	4	9	284	62	324	1.21e-126	369
Al_scaffold_0005_1231	AT3G44850.1	93.832	535	30	2	1	533	1	534	0.0	1001
Al_scaffold_0005_1236	AT3G44910.1	91.292	689	60	0	1	689	70	758	0.0	1297
Al_scaffold_0005_1242	AT3G44960.3	61.217	263	41	4	1	206	11	269	2.13e-97	284
Al_scaffold_0005_1246	AT5G22950.1	77.632	228	51	0	1	228	1	228	3.68e-113	323
Al_scaffold_0005_1257	AT4G32200.1	50.435	115	57	0	38	152	1118	1232	1.72e-28	111
Al_scaffold_0005_1263	AT3G45110.1	54.878	82	32	2	10	88	10	89	1.51e-20	79.7
Al_scaffold_0005_1266	AT4G21700.1	87.629	388	43	1	1	383	1	388	0.0	681
Al_scaffold_0005_1270	AT3G45170.1	76.884	199	31	3	1	195	1	188	8.70e-105	300
Al_scaffold_0005_1274	AT5G58670.1	78.621	145	23	1	4	140	240	384	5.87e-64	206
